State,Year,Month,MonthNum,Date,EV_Transactions
AS,2012,Nov,11,2012-11-01,9754
AS,2012,Dec,12,2012-12-01,11867
AS,2013,Jan,1,2013-01-01,13309
AS,2013,Feb,2,2013-02-01,9788
AS,2013,Mar,3,2013-03-01,12674
AS,2013,Apr,4,2013-04-01,17185
AS,2013,May,5,2013-05-01,10990
AS,2013,Jun,6,2013-06-01,12168
AS,2013,Jul,7,2013-07-01,17457
AS,2013,Aug,8,2013-08-01,9998
AS,2013,Sep,9,2013-09-01,13279
AS,2013,Oct,10,2013-10-01,16359
AS,2013,Nov,11,2013-11-01,12894
AS,2013,Dec,12,2013-12-01,15926
AS,2014,Jan,1,2014-01-01,18961
AS,2014,Feb,2,2014-02-01,13320
AS,2014,Mar,3,2014-03-01,20521
AS,2014,Apr,4,2014-04-01,18213
AS,2014,May,5,2014-05-01,16236
AS,2014,Jun,6,2014-06-01,17536
AS,2014,Jul,7,2014-07-01,21974
AS,2014,Aug,8,2014-08-01,13193
AS,2014,Sep,9,2014-09-01,18394
AS,2014,Oct,10,2014-10-01,17943
AS,2014,Nov,11,2014-11-01,16205
AS,2014,Dec,12,2014-12-01,20801
AS,2015,Jan,1,2015-01-01,24993
AS,2015,Feb,2,2015-02-01,18387
AS,2015,Mar,3,2015-03-01,30400
AS,2015,Apr,4,2015-04-01,26659
AS,2015,May,5,2015-05-01,18890
AS,2015,Jun,6,2015-06-01,22482
AS,2015,Jul,7,2015-07-01,29230
AS,2015,Aug,8,2015-08-01,17466
AS,2015,Sep,9,2015-09-01,18551
AS,2015,Oct,10,2015-10-01,30105
AS,2015,Nov,11,2015-11-01,18188
AS,2015,Dec,12,2015-12-01,25976
AS,2016,Jan,1,2016-01-01,29980
AS,2016,Feb,2,2016-02-01,22231
AS,2016,Mar,3,2016-03-01,32050
AS,2016,Apr,4,2016-04-01,30080
AS,2016,May,5,2016-05-01,23400
AS,2016,Jun,6,2016-06-01,29145
AS,2016,Jul,7,2016-07-01,33444
AS,2016,Aug,8,2016-08-01,23159
AS,2016,Sep,9,2016-09-01,32180
AS,2016,Oct,10,2016-10-01,35973
AS,2016,Nov,11,2016-11-01,20839
AS,2016,Dec,12,2016-12-01,32680
AS,2017,Jan,1,2017-01-01,34989
AS,2017,Feb,2,2017-02-01,34400
AS,2017,Mar,3,2017-03-01,59397
AS,2017,Apr,4,2017-04-01,46465
AS,2017,May,5,2017-05-01,38788
AS,2017,Jun,6,2017-06-01,41119
AS,2017,Jul,7,2017-07-01,48846
AS,2017,Aug,8,2017-08-01,37233
AS,2017,Sep,9,2017-09-01,35877
AS,2017,Oct,10,2017-10-01,52784
AS,2017,Nov,11,2017-11-01,48525
AS,2017,Dec,12,2017-12-01,57648
AS,2018,Jan,1,2018-01-01,60807
AS,2018,Feb,2,2018-02-01,53792
AS,2018,Mar,3,2018-03-01,80527
AS,2018,Apr,4,2018-04-01,63838
AS,2018,May,5,2018-05-01,58091
AS,2018,Jun,6,2018-06-01,64503
AS,2018,Jul,7,2018-07-01,65562
AS,2018,Aug,8,2018-08-01,49992
AS,2018,Sep,9,2018-09-01,63059
AS,2018,Oct,10,2018-10-01,77340
AS,2018,Nov,11,2018-11-01,68676
AS,2018,Dec,12,2018-12-01,83711
AS,2019,Jan,1,2019-01-01,60189
AS,2019,Feb,2,2019-02-01,60116
AS,2019,Mar,3,2019-03-01,80273
AS,2019,Apr,4,2019-04-01,64720
AS,2019,May,5,2019-05-01,58232
AS,2019,Jun,6,2019-06-01,60042
AS,2019,Jul,7,2019-07-01,72322
AS,2019,Aug,8,2019-08-01,51473
AS,2019,Sep,9,2019-09-01,71871
AS,2019,Oct,10,2019-10-01,85906
AS,2019,Nov,11,2019-11-01,66849
AS,2019,Dec,12,2019-12-01,61011
AS,2020,Jan,1,2020-01-01,68937
AS,2020,Feb,2,2020-02-01,72981
AS,2020,Mar,3,2020-03-01,76260
AS,2020,Apr,4,2020-04-01,1686
AS,2020,May,5,2020-05-01,15563
AS,2020,Jun,6,2020-06-01,53000
AS,2020,Jul,7,2020-07-01,35421
AS,2020,Aug,8,2020-08-01,39241
AS,2020,Sep,9,2020-09-01,41610
AS,2020,Oct,10,2020-10-01,54510
AS,2020,Nov,11,2020-11-01,45257
AS,2020,Dec,12,2020-12-01,81676
AS,2021,Jan,1,2021-01-01,62621
AS,2021,Feb,2,2021-02-01,52216
AS,2021,Mar,3,2021-03-01,86176
AS,2021,Apr,4,2021-04-01,57889
AS,2021,May,5,2021-05-01,15683
AS,2021,Jun,6,2021-06-01,24489
AS,2021,Jul,7,2021-07-01,46061
AS,2021,Aug,8,2021-08-01,48309
AS,2021,Sep,9,2021-09-01,69200
AS,2021,Oct,10,2021-10-01,67465
AS,2021,Nov,11,2021-11-01,60018
AS,2021,Dec,12,2021-12-01,95045
AS,2022,Jan,1,2022-01-01,91360
AS,2022,Feb,2,2022-02-01,101738
AS,2022,Mar,3,2022-03-01,154524
AS,2022,Apr,4,2022-04-01,96527
AS,2022,May,5,2022-05-01,69915
AS,2022,Jun,6,2022-06-01,82111
AS,2022,Jul,7,2022-07-01,100185
AS,2022,Aug,8,2022-08-01,84736
AS,2022,Sep,9,2022-09-01,117330
AS,2022,Oct,10,2022-10-01,107433
AS,2022,Nov,11,2022-11-01,100035
AS,2022,Dec,12,2022-12-01,140432
AS,2023,Jan,1,2023-01-01,124732
AS,2023,Feb,2,2023-02-01,117065
AS,2023,Mar,3,2023-03-01,199502
AS,2023,Apr,4,2023-04-01,122016
AS,2023,May,5,2023-05-01,111413
AS,2023,Jun,6,2023-06-01,125072
AS,2023,Jul,7,2023-07-01,154697
AS,2023,Aug,8,2023-08-01,130279
AS,2023,Sep,9,2023-09-01,175218
AS,2023,Oct,10,2023-10-01,162171
AS,2023,Nov,11,2023-11-01,115993
AS,2023,Dec,12,2023-12-01,153123
AS,2024,Jan,1,2024-01-01,148795
AS,2024,Feb,2,2024-02-01,130622
AS,2024,Mar,3,2024-03-01,198140
AS,2024,Apr,4,2024-04-01,136897
AS,2024,May,5,2024-05-01,116800
AS,2024,Jun,6,2024-06-01,138179
AS,2024,Jul,7,2024-07-01,151917
AS,2024,Aug,8,2024-08-01,116467
AS,2024,Sep,9,2024-09-01,148194
AS,2024,Oct,10,2024-10-01,141267
AS,2024,Nov,11,2024-11-01,102824
AS,2024,Dec,12,2024-12-01,138933
AS,2025,Jan,1,2025-01-01,148266
AS,2025,Feb,2,2025-02-01,94602
AS,2025,Mar,3,2025-03-01,159323
AS,2025,Apr,4,2025-04-01,139112
AS,2025,May,5,2025-05-01,106898
AS,2025,Jun,6,2025-06-01,130734
AS,2025,Jul,7,2025-07-01,153674
AS,2025,Aug,8,2025-08-01,110882
AS,2025,Sep,9,2025-09-01,127161
AS,2025,Oct,10,2025-10-01,153324
AS,2025,Nov,11,2025-11-01,114294
AS,2025,Dec,12,2025-12-01,147102
AS,2026,Jan,1,2026-01-01,137505
AS,2026,Feb,2,2026-02-01,111903
AS,2026,Mar,3,2026-03-01,151231
AS,2026,Apr,4,2026-04-01,132318
AS,2026,May,5,2026-05-01,119188
AS,2026,Jun,6,2026-06-01,142951
AS,2026,Jul,7,2026-07-01,142225
AS,2026,Aug,8,2026-08-01,22276
AS,2026,Sep,9,2026-09-01,100013
AS,2026,Oct,10,2026-10-01,109727
AS,2026,Nov,11,2026-11-01,111958
AS,2026,Dec,12,2026-12-01,100319
BR,2010,Jan,1,2010-01-01,11455
BR,2010,Feb,2,2010-02-01,12500
BR,2010,Mar,3,2010-03-01,15422
BR,2010,Apr,4,2010-04-01,13318
BR,2010,May,5,2010-05-01,14918
BR,2010,Jun,6,2010-06-01,16653
BR,2010,Jul,7,2010-07-01,17055
BR,2010,Aug,8,2010-08-01,16987
BR,2010,Sep,9,2010-09-01,18835
BR,2010,Oct,10,2010-10-01,18346
BR,2010,Nov,11,2010-11-01,18018
BR,2010,Dec,12,2010-12-01,23825
BR,2011,Jan,1,2011-01-01,25321
BR,2011,Feb,2,2011-02-01,27115
BR,2011,Mar,3,2011-03-01,30126
BR,2011,Apr,4,2011-04-01,27252
BR,2011,May,5,2011-05-01,33408
BR,2011,Jun,6,2011-06-01,37097
BR,2011,Jul,7,2011-07-01,40534
BR,2011,Aug,8,2011-08-01,36994
BR,2011,Sep,9,2011-09-01,45485
BR,2011,Oct,10,2011-10-01,43872
BR,2011,Nov,11,2011-11-01,47906
BR,2011,Dec,12,2011-12-01,49241
BR,2012,Jan,1,2012-01-01,53886
BR,2012,Feb,2,2012-02-01,54596
BR,2012,Mar,3,2012-03-01,59584
BR,2012,Apr,4,2012-04-01,48714
BR,2012,May,5,2012-05-01,62007
BR,2012,Jun,6,2012-06-01,59568
BR,2012,Jul,7,2012-07-01,66297
BR,2012,Aug,8,2012-08-01,64897
BR,2012,Sep,9,2012-09-01,70574
BR,2012,Oct,10,2012-10-01,76767
BR,2012,Nov,11,2012-11-01,75302
BR,2012,Dec,12,2012-12-01,82429
BR,2013,Jan,1,2013-01-01,81670
BR,2013,Feb,2,2013-02-01,77653
BR,2013,Mar,3,2013-03-01,103699
BR,2013,Apr,4,2013-04-01,62645
BR,2013,May,5,2013-05-01,64067
BR,2013,Jun,6,2013-06-01,67384
BR,2013,Jul,7,2013-07-01,81807
BR,2013,Aug,8,2013-08-01,71202
BR,2013,Sep,9,2013-09-01,79950
BR,2013,Oct,10,2013-10-01,83368
BR,2013,Nov,11,2013-11-01,76751
BR,2013,Dec,12,2013-12-01,78836
BR,2014,Jan,1,2014-01-01,67306
BR,2014,Feb,2,2014-02-01,62807
BR,2014,Mar,3,2014-03-01,74571
BR,2014,Apr,4,2014-04-01,64578
BR,2014,May,5,2014-05-01,64920
BR,2014,Jun,6,2014-06-01,70864
BR,2014,Jul,7,2014-07-01,88959
BR,2014,Aug,8,2014-08-01,68497
BR,2014,Sep,9,2014-09-01,80645
BR,2014,Oct,10,2014-10-01,70029
BR,2014,Nov,11,2014-11-01,77391
BR,2014,Dec,12,2014-12-01,72214
BR,2015,Jan,1,2015-01-01,70332
BR,2015,Feb,2,2015-02-01,64362
BR,2015,Mar,3,2015-03-01,68532
BR,2015,Apr,4,2015-04-01,58965
BR,2015,May,5,2015-05-01,59809
BR,2015,Jun,6,2015-06-01,70130
BR,2015,Jul,7,2015-07-01,72610
BR,2015,Aug,8,2015-08-01,71128
BR,2015,Sep,9,2015-09-01,72873
BR,2015,Oct,10,2015-10-01,70574
BR,2015,Nov,11,2015-11-01,71999
BR,2015,Dec,12,2015-12-01,79249
BR,2016,Jan,1,2016-01-01,71650
BR,2016,Feb,2,2016-02-01,75772
BR,2016,Mar,3,2016-03-01,78773
BR,2016,Apr,4,2016-04-01,64841
BR,2016,May,5,2016-05-01,68083
BR,2016,Jun,6,2016-06-01,81673
BR,2016,Jul,7,2016-07-01,78794
BR,2016,Aug,8,2016-08-01,75644
BR,2016,Sep,9,2016-09-01,98544
BR,2016,Oct,10,2016-10-01,110806
BR,2016,Nov,11,2016-11-01,106165
BR,2016,Dec,12,2016-12-01,113687
BR,2017,Jan,1,2017-01-01,99961
BR,2017,Feb,2,2017-02-01,100315
BR,2017,Mar,3,2017-03-01,128144
BR,2017,Apr,4,2017-04-01,103092
BR,2017,May,5,2017-05-01,83806
BR,2017,Jun,6,2017-06-01,92557
BR,2017,Jul,7,2017-07-01,108508
BR,2017,Aug,8,2017-08-01,95033
BR,2017,Sep,9,2017-09-01,93553
BR,2017,Oct,10,2017-10-01,111547
BR,2017,Nov,11,2017-11-01,128956
BR,2017,Dec,12,2017-12-01,136011
BR,2018,Jan,1,2018-01-01,111566
BR,2018,Feb,2,2018-02-01,104380
BR,2018,Mar,3,2018-03-01,130828
BR,2018,Apr,4,2018-04-01,123892
BR,2018,May,5,2018-05-01,139738
BR,2018,Jun,6,2018-06-01,145251
BR,2018,Jul,7,2018-07-01,149056
BR,2018,Aug,8,2018-08-01,161032
BR,2018,Sep,9,2018-09-01,170341
BR,2018,Oct,10,2018-10-01,190117
BR,2018,Nov,11,2018-11-01,172851
BR,2018,Dec,12,2018-12-01,195328
BR,2019,Jan,1,2019-01-01,169069
BR,2019,Feb,2,2019-02-01,162836
BR,2019,Mar,3,2019-03-01,176952
BR,2019,Apr,4,2019-04-01,144424
BR,2019,May,5,2019-05-01,136427
BR,2019,Jun,6,2019-06-01,143952
BR,2019,Jul,7,2019-07-01,184486
BR,2019,Aug,8,2019-08-01,166326
BR,2019,Sep,9,2019-09-01,205410
BR,2019,Oct,10,2019-10-01,204760
BR,2019,Nov,11,2019-11-01,213903
BR,2019,Dec,12,2019-12-01,221223
BR,2020,Jan,1,2020-01-01,240036
BR,2020,Feb,2,2020-02-01,259811
BR,2020,Mar,3,2020-03-01,198579
BR,2020,Apr,4,2020-04-01,13417
BR,2020,May,5,2020-05-01,43278
BR,2020,Jun,6,2020-06-01,175461
BR,2020,Jul,7,2020-07-01,120308
BR,2020,Aug,8,2020-08-01,159876
BR,2020,Sep,9,2020-09-01,206423
BR,2020,Oct,10,2020-10-01,160836
BR,2020,Nov,11,2020-11-01,140892
BR,2020,Dec,12,2020-12-01,197111
BR,2021,Jan,1,2021-01-01,182478
BR,2021,Feb,2,2021-02-01,187195
BR,2021,Mar,3,2021-03-01,215187
BR,2021,Apr,4,2021-04-01,130993
BR,2021,May,5,2021-05-01,50574
BR,2021,Jun,6,2021-06-01,148030
BR,2021,Jul,7,2021-07-01,154563
BR,2021,Aug,8,2021-08-01,147887
BR,2021,Sep,9,2021-09-01,179009
BR,2021,Oct,10,2021-10-01,164417
BR,2021,Nov,11,2021-11-01,161493
BR,2021,Dec,12,2021-12-01,187281
BR,2022,Jan,1,2022-01-01,177495
BR,2022,Feb,2,2022-02-01,176976
BR,2022,Mar,3,2022-03-01,198400
BR,2022,Apr,4,2022-04-01,154315
BR,2022,May,5,2022-05-01,167849
BR,2022,Jun,6,2022-06-01,206498
BR,2022,Jul,7,2022-07-01,209333
BR,2022,Aug,8,2022-08-01,201241
BR,2022,Sep,9,2022-09-01,210505
BR,2022,Oct,10,2022-10-01,182804
BR,2022,Nov,11,2022-11-01,210943
BR,2022,Dec,12,2022-12-01,196989
BR,2023,Jan,1,2023-01-01,200773
BR,2023,Feb,2,2023-02-01,193920
BR,2023,Mar,3,2023-03-01,209597
BR,2023,Apr,4,2023-04-01,183524
BR,2023,May,5,2023-05-01,202067
BR,2023,Jun,6,2023-06-01,203544
BR,2023,Jul,7,2023-07-01,221281
BR,2023,Aug,8,2023-08-01,216568
BR,2023,Sep,9,2023-09-01,246731
BR,2023,Oct,10,2023-10-01,246829
BR,2023,Nov,11,2023-11-01,228170
BR,2023,Dec,12,2023-12-01,248041
BR,2024,Jan,1,2024-01-01,230230
BR,2024,Feb,2,2024-02-01,217332
BR,2024,Mar,3,2024-03-01,224296
BR,2024,Apr,4,2024-04-01,206436
BR,2024,May,5,2024-05-01,217069
BR,2024,Jun,6,2024-06-01,221571
BR,2024,Jul,7,2024-07-01,229001
BR,2024,Aug,8,2024-08-01,236271
BR,2024,Sep,9,2024-09-01,251468
BR,2024,Oct,10,2024-10-01,255245
BR,2024,Nov,11,2024-11-01,238988
BR,2024,Dec,12,2024-12-01,232713
BR,2025,Jan,1,2025-01-01,253977
BR,2025,Feb,2,2025-02-01,216456
BR,2025,Mar,3,2025-03-01,247203
BR,2025,Apr,4,2025-04-01,214263
BR,2025,May,5,2025-05-01,216293
BR,2025,Jun,6,2025-06-01,202158
BR,2025,Jul,7,2025-07-01,237621
BR,2025,Aug,8,2025-08-01,222089
BR,2025,Sep,9,2025-09-01,148372
BR,2025,Oct,10,2025-10-01,295110
BR,2025,Nov,11,2025-11-01,256796
BR,2025,Dec,12,2025-12-01,263603
BR,2026,Jan,1,2026-01-01,259611
BR,2026,Feb,2,2026-02-01,243196
BR,2026,Mar,3,2026-03-01,237485
BR,2026,Apr,4,2026-04-01,201151
BR,2026,May,5,2026-05-01,238676
BR,2026,Jun,6,2026-06-01,239924
BR,2026,Jul,7,2026-07-01,218278
BR,2026,Aug,8,2026-08-01,35992
BR,2026,Sep,9,2026-09-01,196066
BR,2026,Oct,10,2026-10-01,180347
BR,2026,Nov,11,2026-11-01,204148
BR,2026,Dec,12,2026-12-01,184692
CG,2010,Jan,1,2010-01-01,11058
CG,2010,Feb,2,2010-02-01,8502
CG,2010,Mar,3,2010-03-01,10349
CG,2010,Apr,4,2010-04-01,10375
CG,2010,May,5,2010-05-01,10322
CG,2010,Jun,6,2010-06-01,11772
CG,2010,Jul,7,2010-07-01,14791
CG,2010,Aug,8,2010-08-01,12692
CG,2010,Sep,9,2010-09-01,13865
CG,2010,Oct,10,2010-10-01,18609
CG,2010,Nov,11,2010-11-01,15691
CG,2010,Dec,12,2010-12-01,18872
CG,2011,Jan,1,2011-01-01,23609
CG,2011,Feb,2,2011-02-01,20350
CG,2011,Mar,3,2011-03-01,21758
CG,2011,Apr,4,2011-04-01,24362
CG,2011,May,5,2011-05-01,23014
CG,2011,Jun,6,2011-06-01,20975
CG,2011,Jul,7,2011-07-01,22442
CG,2011,Aug,8,2011-08-01,21114
CG,2011,Sep,9,2011-09-01,22735
CG,2011,Oct,10,2011-10-01,24159
CG,2011,Nov,11,2011-11-01,25563
CG,2011,Dec,12,2011-12-01,13926
CG,2012,Jan,1,2012-01-01,30330
CG,2012,Feb,2,2012-02-01,25854
CG,2012,Mar,3,2012-03-01,29241
CG,2012,Apr,4,2012-04-01,29419
CG,2012,May,5,2012-05-01,25788
CG,2012,Jun,6,2012-06-01,25067
CG,2012,Jul,7,2012-07-01,30585
CG,2012,Aug,8,2012-08-01,25569
CG,2012,Sep,9,2012-09-01,27794
CG,2012,Oct,10,2012-10-01,33370
CG,2012,Nov,11,2012-11-01,30490
CG,2012,Dec,12,2012-12-01,27132
CG,2013,Jan,1,2013-01-01,34533
CG,2013,Feb,2,2013-02-01,36025
CG,2013,Mar,3,2013-03-01,36405
CG,2013,Apr,4,2013-04-01,44305
CG,2013,May,5,2013-05-01,38646
CG,2013,Jun,6,2013-06-01,33669
CG,2013,Jul,7,2013-07-01,41420
CG,2013,Aug,8,2013-08-01,33122
CG,2013,Sep,9,2013-09-01,33931
CG,2013,Oct,10,2013-10-01,43978
CG,2013,Nov,11,2013-11-01,32888
CG,2013,Dec,12,2013-12-01,37311
CG,2014,Jan,1,2014-01-01,51637
CG,2014,Feb,2,2014-02-01,37341
CG,2014,Mar,3,2014-03-01,39745
CG,2014,Apr,4,2014-04-01,47113
CG,2014,May,5,2014-05-01,40828
CG,2014,Jun,6,2014-06-01,36900
CG,2014,Jul,7,2014-07-01,46582
CG,2014,Aug,8,2014-08-01,32609
CG,2014,Sep,9,2014-09-01,37937
CG,2014,Oct,10,2014-10-01,43915
CG,2014,Nov,11,2014-11-01,33566
CG,2014,Dec,12,2014-12-01,33477
CG,2015,Jan,1,2015-01-01,46583
CG,2015,Feb,2,2015-02-01,35465
CG,2015,Mar,3,2015-03-01,38330
CG,2015,Apr,4,2015-04-01,48839
CG,2015,May,5,2015-05-01,35418
CG,2015,Jun,6,2015-06-01,36881
CG,2015,Jul,7,2015-07-01,53057
CG,2015,Aug,8,2015-08-01,35806
CG,2015,Sep,9,2015-09-01,37022
CG,2015,Oct,10,2015-10-01,47526
CG,2015,Nov,11,2015-11-01,32400
CG,2015,Dec,12,2015-12-01,39202
CG,2016,Jan,1,2016-01-01,49840
CG,2016,Feb,2,2016-02-01,40292
CG,2016,Mar,3,2016-03-01,38645
CG,2016,Apr,4,2016-04-01,48612
CG,2016,May,5,2016-05-01,38118
CG,2016,Jun,6,2016-06-01,37036
CG,2016,Jul,7,2016-07-01,46182
CG,2016,Aug,8,2016-08-01,34172
CG,2016,Sep,9,2016-09-01,36547
CG,2016,Oct,10,2016-10-01,44315
CG,2016,Nov,11,2016-11-01,32669
CG,2016,Dec,12,2016-12-01,38773
CG,2017,Jan,1,2017-01-01,47303
CG,2017,Feb,2,2017-02-01,40236
CG,2017,Mar,3,2017-03-01,45790
CG,2017,Apr,4,2017-04-01,49106
CG,2017,May,5,2017-05-01,41029
CG,2017,Jun,6,2017-06-01,39796
CG,2017,Jul,7,2017-07-01,48782
CG,2017,Aug,8,2017-08-01,40240
CG,2017,Sep,9,2017-09-01,40203
CG,2017,Oct,10,2017-10-01,46226
CG,2017,Nov,11,2017-11-01,41946
CG,2017,Dec,12,2017-12-01,42997
CG,2018,Jan,1,2018-01-01,53856
CG,2018,Feb,2,2018-02-01,44310
CG,2018,Mar,3,2018-03-01,44149
CG,2018,Apr,4,2018-04-01,50484
CG,2018,May,5,2018-05-01,43029
CG,2018,Jun,6,2018-06-01,42582
CG,2018,Jul,7,2018-07-01,50050
CG,2018,Aug,8,2018-08-01,44113
CG,2018,Sep,9,2018-09-01,77900
CG,2018,Oct,10,2018-10-01,90543
CG,2018,Nov,11,2018-11-01,75851
CG,2018,Dec,12,2018-12-01,84153
CG,2019,Jan,1,2019-01-01,100842
CG,2019,Feb,2,2019-02-01,93708
CG,2019,Mar,3,2019-03-01,94810
CG,2019,Apr,4,2019-04-01,104817
CG,2019,May,5,2019-05-01,99215
CG,2019,Jun,6,2019-06-01,86811
CG,2019,Jul,7,2019-07-01,98569
CG,2019,Aug,8,2019-08-01,79341
CG,2019,Sep,9,2019-09-01,79582
CG,2019,Oct,10,2019-10-01,90990
CG,2019,Nov,11,2019-11-01,95888
CG,2019,Dec,12,2019-12-01,89454
CG,2020,Jan,1,2020-01-01,101488
CG,2020,Feb,2,2020-02-01,104178
CG,2020,Mar,3,2020-03-01,72209
CG,2020,Apr,4,2020-04-01,15028
CG,2020,May,5,2020-05-01,28240
CG,2020,Jun,6,2020-06-01,54083
CG,2020,Jul,7,2020-07-01,57414
CG,2020,Aug,8,2020-08-01,41365
CG,2020,Sep,9,2020-09-01,42959
CG,2020,Oct,10,2020-10-01,60066
CG,2020,Nov,11,2020-11-01,58227
CG,2020,Dec,12,2020-12-01,80637
CG,2021,Jan,1,2021-01-01,67958
CG,2021,Feb,2,2021-02-01,73492
CG,2021,Mar,3,2021-03-01,78148
CG,2021,Apr,4,2021-04-01,34304
CG,2021,May,5,2021-05-01,30890
CG,2021,Jun,6,2021-06-01,68485
CG,2021,Jul,7,2021-07-01,68259
CG,2021,Aug,8,2021-08-01,67675
CG,2021,Sep,9,2021-09-01,75231
CG,2021,Oct,10,2021-10-01,77083
CG,2021,Nov,11,2021-11-01,88278
CG,2021,Dec,12,2021-12-01,95245
CG,2022,Jan,1,2022-01-01,93140
CG,2022,Feb,2,2022-02-01,100436
CG,2022,Mar,3,2022-03-01,106127
CG,2022,Apr,4,2022-04-01,90198
CG,2022,May,5,2022-05-01,89858
CG,2022,Jun,6,2022-06-01,98246
CG,2022,Jul,7,2022-07-01,82930
CG,2022,Aug,8,2022-08-01,80905
CG,2022,Sep,9,2022-09-01,100955
CG,2022,Oct,10,2022-10-01,91464
CG,2022,Nov,11,2022-11-01,113728
CG,2022,Dec,12,2022-12-01,111034
CG,2023,Jan,1,2023-01-01,105098
CG,2023,Feb,2,2023-02-01,113238
CG,2023,Mar,3,2023-03-01,120167
CG,2023,Apr,4,2023-04-01,99440
CG,2023,May,5,2023-05-01,101442
CG,2023,Jun,6,2023-06-01,106938
CG,2023,Jul,7,2023-07-01,100232
CG,2023,Aug,8,2023-08-01,94307
CG,2023,Sep,9,2023-09-01,102417
CG,2023,Oct,10,2023-10-01,107417
CG,2023,Nov,11,2023-11-01,105560
CG,2023,Dec,12,2023-12-01,110627
CG,2024,Jan,1,2024-01-01,114555
CG,2024,Feb,2,2024-02-01,123165
CG,2024,Mar,3,2024-03-01,112233
CG,2024,Apr,4,2024-04-01,105001
CG,2024,May,5,2024-05-01,105723
CG,2024,Jun,6,2024-06-01,98054
CG,2024,Jul,7,2024-07-01,100558
CG,2024,Aug,8,2024-08-01,90744
CG,2024,Sep,9,2024-09-01,97380
CG,2024,Oct,10,2024-10-01,107097
CG,2024,Nov,11,2024-11-01,102775
CG,2024,Dec,12,2024-12-01,105306
CG,2025,Jan,1,2025-01-01,119440
CG,2025,Feb,2,2025-02-01,102269
CG,2025,Mar,3,2025-03-01,104769
CG,2025,Apr,4,2025-04-01,105101
CG,2025,May,5,2025-05-01,100487
CG,2025,Jun,6,2025-06-01,93627
CG,2025,Jul,7,2025-07-01,97046
CG,2025,Aug,8,2025-08-01,90482
CG,2025,Sep,9,2025-09-01,101095
CG,2025,Oct,10,2025-10-01,110118
CG,2025,Nov,11,2025-11-01,111560
CG,2025,Dec,12,2025-12-01,110375
CG,2026,Jan,1,2026-01-01,125146
CG,2026,Feb,2,2026-02-01,119096
CG,2026,Mar,3,2026-03-01,113021
CG,2026,Apr,4,2026-04-01,111135
CG,2026,May,5,2026-05-01,100970
CG,2026,Jun,6,2026-06-01,105212
CG,2026,Jul,7,2026-07-01,100159
CG,2026,Aug,8,2026-08-01,22235
CG,2026,Sep,9,2026-09-01,155645
CG,2026,Oct,10,2026-10-01,161284
CG,2026,Nov,11,2026-11-01,110331
CG,2026,Dec,12,2026-12-01,134530
CH,2010,Jan,1,2010-01-01,53
CH,2010,Feb,2,2010-02-01,55
CH,2010,Mar,3,2010-03-01,10
CH,2010,Apr,4,2010-04-01,7
CH,2010,May,5,2010-05-01,3
CH,2010,Jun,6,2010-06-01,11
CH,2010,Jul,7,2010-07-01,552
CH,2010,Aug,8,2010-08-01,707
CH,2010,Sep,9,2010-09-01,765
CH,2010,Oct,10,2010-10-01,737
CH,2010,Nov,11,2010-11-01,923
CH,2010,Dec,12,2010-12-01,590
CH,2011,Jan,1,2011-01-01,783
CH,2011,Feb,2,2011-02-01,590
CH,2011,Mar,3,2011-03-01,1105
CH,2011,Apr,4,2011-04-01,1557
CH,2011,May,5,2011-05-01,1635
CH,2011,Jun,6,2011-06-01,1605
CH,2011,Jul,7,2011-07-01,1643
CH,2011,Aug,8,2011-08-01,1408
CH,2011,Sep,9,2011-09-01,1923
CH,2011,Oct,10,2011-10-01,1315
CH,2011,Nov,11,2011-11-01,1413
CH,2011,Dec,12,2011-12-01,1908
CH,2012,Jan,1,2012-01-01,2041
CH,2012,Feb,2,2012-02-01,2019
CH,2012,Mar,3,2012-03-01,2257
CH,2012,Apr,4,2012-04-01,2010
CH,2012,May,5,2012-05-01,2221
CH,2012,Jun,6,2012-06-01,1547
CH,2012,Jul,7,2012-07-01,1758
CH,2012,Aug,8,2012-08-01,1656
CH,2012,Sep,9,2012-09-01,1616
CH,2012,Oct,10,2012-10-01,1869
CH,2012,Nov,11,2012-11-01,1552
CH,2012,Dec,12,2012-12-01,1983
CH,2013,Jan,1,2013-01-01,2374
CH,2013,Feb,2,2013-02-01,1838
CH,2013,Mar,3,2013-03-01,2534
CH,2013,Apr,4,2013-04-01,2534
CH,2013,May,5,2013-05-01,2401
CH,2013,Jun,6,2013-06-01,1863
CH,2013,Jul,7,2013-07-01,2351
CH,2013,Aug,8,2013-08-01,2103
CH,2013,Sep,9,2013-09-01,2265
CH,2013,Oct,10,2013-10-01,2252
CH,2013,Nov,11,2013-11-01,1779
CH,2013,Dec,12,2013-12-01,2262
CH,2014,Jan,1,2014-01-01,2523
CH,2014,Feb,2,2014-02-01,2459
CH,2014,Mar,3,2014-03-01,2866
CH,2014,Apr,4,2014-04-01,2418
CH,2014,May,5,2014-05-01,2319
CH,2014,Jun,6,2014-06-01,2134
CH,2014,Jul,7,2014-07-01,2455
CH,2014,Aug,8,2014-08-01,2286
CH,2014,Sep,9,2014-09-01,3157
CH,2014,Oct,10,2014-10-01,2168
CH,2014,Nov,11,2014-11-01,2670
CH,2014,Dec,12,2014-12-01,5414
CH,2015,Jan,1,2015-01-01,2894
CH,2015,Feb,2,2015-02-01,3811
